article_id,subject_bias_mean,subject_bias_std,framing_bias_mean,framing_bias_std,treatment_bias_mean,treatment_bias_std,guests_bias_mean,guests_bias_std,overall_bias_mean,overall_bias_std,n_scores,n_models
cathinfo_340304832807,-0.16666666666666666,0.3022140521771503,-0.29285714285714287,0.43078002341267935,-0.14285714285714285,0.31515302405566187,-0.047619047619047616,0.21821789023599236,-0.1625,0.25461367795151935,21,11
cathinfo_531492784938,-0.08789473684210526,0.23287046822377508,-0.22052631578947365,0.36637069394278376,-0.10526315789473684,0.24146240611584127,-0.1394736842105263,0.2984119763051396,-0.13828947368421055,0.24192809513649768,21,11
cathinfo_661375637771,-0.6428571428571429,0.3616924502549487,-0.6023809523809524,0.6281871119491768,-0.5142857142857143,0.6605192762408333,-0.40238095238095234,0.49911827017155724,-0.5404761904761906,0.38982978581011724,21,11
cathinfo_662888994570,-0.39894736842105266,0.3425702642742249,-0.45,0.5780715065341543,-0.28842105263157897,0.42175905651732715,-0.20526315789473684,0.37189258337220377,-0.3356578947368421,0.33309141440583123,21,11
cathinfo_702696857698,-0.06571428571428573,0.166390246966925,-0.0638095238095238,0.17223461296952453,-0.10190476190476191,0.2208985977234588,-0.0761904761904762,0.24270303233532517,-0.07690476190476189,0.18520580573024828,21,11
cathinfo_830107454762,-0.34470588235294125,0.46949597505009066,-0.6205,0.4902789216891049,-0.5566666666666666,0.4174291063444539,-0.23555555555555557,0.41627511013782875,-0.4734999999999999,0.3779031482717288,21,11
cathinfo_891457785609,-0.06108333333333333,0.17349742378665473,-0.15000000000000002,0.37749172176353746,-0.08516666666666667,0.2093808332520752,-0.034249999999999996,0.08956676027106565,-0.07915384615384614,0.17637653668305117,21,11
jacobin_005466088031,-0.3875,0.37756235688073214,-0.365625,0.5252550967545834,-0.25625000000000003,0.600864654754574,-0.191875,0.2970795348050754,-0.3003125,0.37495652525770684,21,11
jacobin_020900535707,-0.34047619047619043,0.35693803650600464,-0.45571428571428574,0.4212905342939885,-0.43523809523809526,0.4767873640064201,-0.1285714285714286,0.31167748898959186,-0.33999999999999997,0.31413074507281197,21,11
jacobin_037208927550,-0.06666666666666667,0.2580374649800555,-0.18333333333333335,0.4345495752308744,-0.09523809523809523,0.3289774923550097,0.028571428571428574,0.47449220978100065,-0.07916666666666668,0.3170994849149606,21,11
jacobin_083341702733,-0.4671428571428572,0.37298985049385536,-0.7223809523809523,0.3954984799200214,-0.5966666666666667,0.3943771460586089,-0.09619047619047619,0.24434557885249716,-0.4705952380952381,0.287015793077995,21,11
jacobin_119187946575,-0.44476190476190475,0.410592487116107,-0.5571428571428572,0.4790421991551773,-0.5819047619047619,0.46422644310313743,-0.4219047619047619,0.4496067064404072,-0.5014285714285714,0.3939991841905985,21,11
jacobin_125010757319,-0.5359999999999999,0.27942422002546974,-0.8110000000000002,0.39071998318893025,-0.73075,0.3969100222839852,-0.12631578947368421,0.3211820274187865,-0.5611041666666666,0.24482323984514798,21,11
jacobin_163802476498,-0.2523809523809523,0.32196125173543416,-0.3057142857142857,0.4905871118218601,-0.27999999999999997,0.46609012004117834,-0.2219047619047619,0.3656175467290793,-0.26499999999999996,0.3490800409648194,21,11
jacobin_195097742057,-0.35294117647058826,0.2960524595802734,-0.5176470588235293,0.43730037462487825,-0.5411764705882353,0.33876397301331307,-0.24705882352941178,0.35727728562494626,-0.4147058823529412,0.2760008525136024,21,11
jacobin_233576468271,-0.2745,0.3574982517439771,-0.469,0.43938833082269935,-0.40449999999999997,0.376276424146426,-0.438,0.42544837029829335,-0.39649999999999996,0.3206258271765261,21,11
jacobin_234638554041,-0.18714285714285714,0.3224460087695746,-0.22333333333333336,0.5023776799712875,-0.24857142857142853,0.3534548869981248,-0.21642857142857141,0.3281658988116485,-0.2188690476190476,0.2848085718847795,21,11
jacobin_236421211848,-0.44047619047619047,0.393579422613482,-0.7571428571428571,0.2536166961606206,-0.5095238095238096,0.4155174628156582,-0.1,0.30607876523260447,-0.4619047619047619,0.2672041644065273,21,11
jacobin_265555549188,-0.7304761904761905,0.5240465264695129,-0.800952380952381,0.5339092128995786,-0.9280952380952382,0.10897793573100234,-0.48952380952380947,0.5011035440951919,-0.7372619047619048,0.3488283108868752,21,11
jacobin_269917965252,-0.32199999999999995,0.30247400932276725,-0.5865,0.5026170981656126,-0.3335,0.3801007484172695,-0.14500000000000002,0.2282311847320837,-0.34675,0.2688500119906422,21,11
jacobin_283824782632,-0.3,0.36844266853881075,-0.5733333333333334,0.29102119052284375,-0.5852380952380952,0.2991591390484176,-0.24761904761904763,0.29558255635109393,-0.426547619047619,0.23115265003682658,21,11
jacobin_579486682697,-0.42263157894736847,0.3212102479557787,-0.72,0.34931679350157535,-0.6592105263157895,0.3480751162460592,-0.4289473684210526,0.3877125902412493,-0.5576973684210527,0.27840513768092445,21,11
protestinfo_013323379083,-0.10526315789473684,0.2676516895156554,-0.031578947368421054,0.09459053029269174,-0.07368421052631578,0.220711237349614,-0.08421052631578947,0.26090261677222876,-0.07368421052631578,0.18642724307102845,21,11
protestinfo_022119972300,-0.12142857142857141,0.2087650764444502,-0.2042857142857143,0.3864397938692576,-0.10523809523809524,0.38265675281666006,-0.15299999999999997,0.40389029255610076,-0.14297619047619048,0.27481768848595234,21,11
protestinfo_044230001374,-0.08095238095238096,0.15039630187955957,-0.20380952380952377,0.3587544590730015,-0.08333333333333333,0.16227548592850782,-0.10476190476190476,0.22688364964490162,-0.11821428571428572,0.1717686359196995,21,11
protestinfo_095173555798,-0.08571428571428573,0.14928400545843576,-0.16666666666666669,0.32261948690885567,-0.14047619047619048,0.3367562351386562,0.014285714285714285,0.06546536707079773,-0.09464285714285714,0.15947038462181176,21,11
protestinfo_260095309327,0.004705882352941174,0.2728350611417735,-0.01666666666666666,0.553332152136703,0.09823529411764707,0.3520340057103441,0.19411764705882353,0.48794286068567255,0.06180555555555556,0.3249285052080412,21,11
protestinfo_270644923628,-0.1335,0.25817731564912805,-0.2475,0.3217857247168975,-0.1045,0.20922098616685558,-0.07250000000000002,0.3126604851070381,-0.1395,0.18819013341774718,21,11
protestinfo_293842009153,-0.2619047619047619,0.3201190254830076,-0.3976190476190477,0.36962013962857543,-0.2357142857142857,0.36508316078082026,0.0,0.0,-0.23928571428571427,0.23592523028644963,21,11
protestinfo_379694983637,-0.058823529411764705,0.33922489503538017,-0.04117647058823531,0.5690549441062477,-0.005882352941176474,0.2135140166221357,0.0,0.0,-0.026470588235294117,0.23592745644770208,21,11
protestinfo_478955853959,-0.0642857142857143,0.1590148241067929,-0.10952380952380954,0.33151887111409195,-0.0380952380952381,0.2631087046758249,0.01904761904761905,0.06015852075182383,-0.04821428571428571,0.1544792519586831,21,11
protestinfo_619300574059,-0.0857142857142857,0.1817572949999925,-0.1785714285714286,0.3669371296868949,-0.05,0.24698178070456936,-0.014285714285714285,0.06546536707079773,-0.08214285714285714,0.15912708308590517,21,11
protestinfo_702570753408,-0.8022222222222223,0.17281596997130846,-0.9069999999999998,0.09319475928342075,-0.8744999999999999,0.1322069748936353,-0.5816666666666667,0.4144060242578243,-0.80425,0.16336128028004934,21,11
protestinfo_710143780275,-0.15789473684210525,0.3355191491036013,-0.03529411764705882,0.09963167462326071,-0.06470588235294118,0.1902011319320558,-0.09411764705882353,0.2749331469541598,-0.1618421052631579,0.3411956530851624,21,11
protestinfo_718368840123,-0.15789473684210525,0.3355191491036013,-0.041176470588235294,0.11757350641945108,-0.06470588235294118,0.1902011319320558,-0.09411764705882353,0.2749331469541598,-0.1631578947368421,0.34312376503042596,21,11
protestinfo_916395171097,-0.060476190476190475,0.1967352584179102,-0.14476190476190479,0.37746018396142195,-0.12523809523809523,0.27482028759935184,-0.16999999999999998,0.36863903325896635,-0.12488095238095236,0.2577492436827849,21,11
rts_28980688,-0.05,0.1284523257866513,-0.17047619047619048,0.3839983878934415,-0.05333333333333333,0.23255823643408832,0.07142857142857142,0.28485585327118895,-0.050595238095238096,0.19184450859013527,21,11
rts_29134266,-0.4809523809523809,0.42879954246599616,-0.5928571428571429,0.5030620524064884,-0.5738095238095239,0.4684066202614582,-0.28809523809523807,0.38141341150540375,-0.48392857142857143,0.3668945449892341,21,11
rts_29134931,-0.1075,0.20791888600580452,-0.21599999999999997,0.3613774816041065,-0.18,0.2926287391001923,-0.017499999999999998,0.049404346708404226,-0.13025000000000003,0.17355209289250426,21,11
rts_29138340,-0.15952380952380954,0.3495064547397686,-0.31428571428571433,0.5355611209616642,-0.13999999999999999,0.48631265663151313,0.08047619047619048,0.4755047443556813,-0.13333333333333333,0.38550886284667096,21,11
rts_29142365,-0.2,0.25884358211089575,-0.3761904761904762,0.4721279084154652,-0.20714285714285713,0.3688786095335816,-0.05263157894736842,0.22941573387056177,-0.22678571428571428,0.30863321967298707,21,11
rts_29142442,-0.04285714285714285,0.08106434833777774,-0.10952380952380954,0.3491486243775878,-0.03333333333333334,0.12780193008453877,0.00476190476190476,0.1774153050787628,-0.045238095238095244,0.13077152012648044,21,11
rts_29144178,-0.15263157894736845,0.2893832926388107,-0.21578947368421056,0.3873172083487138,-0.2131578947368421,0.2965505883689802,-0.07105263157894737,0.2219332917002591,-0.1631578947368421,0.22248687867874484,21,11
rts_29144921,-0.06,0.14653901941300929,-0.16750000000000004,0.3125763064731891,-0.057499999999999996,0.18727618220439202,-0.01,0.03077935056255462,-0.07374999999999998,0.11303964139325544,21,11
rts_29147062,-0.26750000000000007,0.42434934714342687,-0.39099999999999996,0.5271961584398014,-0.23899999999999996,0.5643337944682627,-0.03300000000000001,0.4591651463024468,-0.232625,0.38039321328137066,21,11
rts_29147304,-0.06823809523809525,0.3035707338927626,-0.09685714285714286,0.4177648005414394,0.08095238095238096,0.35407491808803343,0.10476190476190476,0.2729032621208301,0.0051547619047619024,0.19947556987308113,21,11
rts_29147331,-0.11666666666666667,0.22711964541477547,-0.11428571428571428,0.2833473385894321,-0.15714285714285714,0.2456042112249474,-0.045238095238095244,0.12237724656238382,-0.10833333333333332,0.1355736269830284,21,11
rts_29147656,-0.08238095238095239,0.11540817830226599,-0.19238095238095237,0.34816525906392154,-0.21666666666666665,0.37260345319566396,0.0,0.0,-0.12285714285714286,0.19266111068772693,21,11
rts_29148256,-0.2523809523809523,0.2861276771286686,-0.4571428571428572,0.4693840949280541,-0.4,0.4845100618150257,-0.23571428571428568,0.3305838990116039,-0.33630952380952384,0.3260297331605844,21,11
rts_29148270,-0.36904761904761907,0.4178744400164332,-0.3961904761904762,0.3881427081689954,-0.3561904761904762,0.3923069740710225,-0.12523809523809526,0.3169797950598594,-0.31166666666666665,0.2927491816100146,21,11
rts_29148433,-0.2263157894736842,0.3768909439423173,-0.2210526315789474,0.36905125715726367,-0.1131578947368421,0.276808249547487,0.0,0.0,-0.1401315789473684,0.20525132575734123,21,11
rts_29163314,-0.5713333333333334,0.4328125075210589,-0.6853333333333335,0.4408735916445028,-0.6579999999999999,0.45059008929561295,-0.11200000000000002,0.15816808419255401,-0.5066666666666666,0.3126023641868981,16,9
rts_29165909,-0.053125,0.12841177256518707,-0.2,0.40661201818605086,-0.155,0.3403919309658598,-0.025,0.1,-0.10828125,0.17723975934215966,16,9
rts_29165919,-0.09375,0.20806649578119651,-0.17187499999999997,0.40700890653645405,-0.09531250000000002,0.35545964960878473,-0.16562500000000002,0.18322913705703758,-0.131640625,0.23059556892154282,16,9
rts_29165961,-0.1,0.19639610121239315,-0.18666666666666665,0.32263793654069584,-0.16,0.2667261838343906,-0.01333333333333333,0.26956755492207635,-0.11499999999999999,0.19337232775880095,16,9
rts_29166043,-0.096875,0.1717253136067404,-0.15000000000000002,0.3119829055146024,-0.14375,0.2897556441785618,0.06875,0.125,-0.08046875,0.16040110855290246,16,9
srf_031185625449,-0.13125,0.34003676271838607,-0.24375000000000002,0.38981833375732,-0.17812499999999998,0.34974693231916515,0.0,0.0,-0.13828125000000002,0.25197010197971237,16,9
srf_044776188562,-0.125,0.2695675549220764,-0.2125,0.36855573979159967,-0.09687499999999999,0.23837557900646336,0.0,0.0,-0.10859374999999999,0.18227261805237413,16,9
srf_077692285831,-0.05,0.1264911064067352,-0.09375,0.2762094615806393,0.076875,0.2900969665473943,0.056249999999999994,0.225,-0.002656249999999999,0.17338653530479237,16,9
srf_099855738623,-0.31,0.3485685011586675,-0.19666666666666668,0.4537410631416914,-0.18333333333333332,0.3613796315444993,-0.14066666666666666,0.21929975137327665,-0.20766666666666664,0.3053795452656688,16,9
srf_177112388427,-0.20384615384615384,0.3733081493337299,-0.1692307692307692,0.3326274577376703,-0.18846153846153849,0.32413593223230064,-0.0923076923076923,0.27827306272059,-0.16346153846153846,0.28770199147283615,16,9
srf_190328315691,-0.028571428571428574,0.06112498455021266,-0.1442857142857143,0.2756730026600435,-0.06785714285714285,0.11537087830314703,0.0,0.0,-0.06017857142857143,0.08279065516359671,16,9
srf_235608563568,-0.3923076923076923,0.4786465962508917,-0.3230769230769231,0.41813842634915,-0.22307692307692306,0.5570066518960167,-0.07692307692307693,0.2773500981126146,-0.25384615384615383,0.3857617131844143,16,9
srf_275943994804,-0.18076923076923074,0.600533950448287,-0.1346153846153846,0.43845591539354295,-0.07307692307692307,0.5703125548823296,-0.08846153846153845,0.2450797881590862,-0.11923076923076925,0.40287428846687684,16,9
srf_303155021951,-0.1,0.18708286933869708,-0.15384615384615385,0.25695455050580646,-0.17307692307692307,0.23683273335783545,0.0,0.0,-0.10673076923076923,0.14348847447684537,16,9
srf_336840085057,-0.16428571428571428,0.24371213428059837,-0.23571428571428574,0.510817057207437,-0.19285714285714287,0.4514323967009997,-0.1285714285714286,0.32916811563644555,-0.18035714285714285,0.33543579166461995,16,9
srf_385680189152,-0.26153846153846155,0.43115824925128815,-0.3115384615384616,0.4839739344538807,-0.22307692307692306,0.3269909431820351,-0.08461538461538462,0.23397348085539466,-0.2201923076923077,0.3041183663793273,16,9
srf_392731782990,-0.13846153846153847,0.1938146087479026,-0.13076923076923075,0.32502465389724766,-0.1,0.2,0.0,0.0,-0.0923076923076923,0.12844608766286902,16,9
srf_395399909669,-0.07692307692307693,0.19644272343292227,-0.03461538461538462,0.19725682855165347,-0.019230769230769232,0.09903379376602874,0.0,0.0,-0.032692307692307694,0.09915508443459048,15,8
srf_582951403101,-0.3230769230769231,0.49185676464096434,-0.23076923076923078,0.5603341493915563,-0.25384615384615383,0.6199669139228112,-0.15384615384615385,0.37553380809940534,-0.24038461538461542,0.4650871850992991,15,8
srf_594837938244,-0.2,0.33166247903554,-0.038461538461538464,0.29022537661405357,-0.06153846153846154,0.16092680291808414,0.038461538461538464,0.09607689228305227,-0.06538461538461539,0.1386461554110189,15,8
srf_602633598344,-0.15,0.31478708533055966,-0.1875,0.3289964078278612,-0.075,0.21794494717703367,0.0,0.0,-0.10312500000000001,0.2017061459603594,15,8
srf_657625305892,-0.23076923076923078,0.38812501290309237,-0.4461538461538461,0.5348136507472869,-0.4,0.5228129047119374,-0.05384615384615384,0.19414506867883016,-0.2826923076923077,0.3524297529568563,15,8
srf_770456987662,-0.21538461538461537,0.2444250186531439,-0.1846153846153846,0.3555422006038895,-0.14615384615384613,0.26336092033362574,-0.019230769230769235,0.26103836047796813,-0.14134615384615384,0.224964384645602,15,8
srf_888127393262,-0.2153846153846154,0.3804518231571374,-0.03461538461538461,0.13751456799283635,-0.0038461538461538455,0.2890080293445859,0.0,0.0,-0.06346153846153847,0.16189482974275582,15,8
srf_952658270084,-0.2916666666666667,0.563202423376329,-0.1625,0.628535454991855,-0.5833333333333334,0.43239992711573966,0.0,0.0,-0.25937499999999997,0.344730007990443,14,8
the_federalist_066731257680,-0.3055555555555556,0.5113099925649136,-0.3222222222222222,0.6795808011998846,-0.32222222222222224,0.7256279678405584,-6.530723674265627e-18,0.3588175023601831,-0.23703703703703707,0.5085339705478504,21,11
the_federalist_108123257899,-0.08529411764705883,0.37406746796298024,-0.43823529411764706,0.6965381835739305,-0.4073529411764706,0.622480214663132,0.01764705882352941,0.07276068751089988,-0.22830882352941173,0.41683398907542246,21,11
the_federalist_110079005241,-0.3541666666666667,0.8228162098254478,-0.3433333333333333,0.8962987867622688,-0.36083333333333334,0.8799014235421574,-0.022727272727272728,0.5546907410276632,-0.25520833333333337,0.7627972284574873,21,11
the_federalist_126424520791,-0.44999999999999996,0.7788880963698616,-0.27307692307692305,0.9452987589062747,-0.5423076923076923,0.7841784857007348,-0.3038461538461539,0.8322813873278122,-0.39230769230769236,0.7736133169113392,21,11
the_federalist_166440184082,-0.17500000000000004,0.5890670590009257,-0.2275,0.8518489693993101,-0.2775,0.7277316355177459,-0.0625,0.4529532720564745,-0.185625,0.5974337480703055,21,11
the_federalist_176405751206,-0.1763157894736842,0.5798391589849703,-0.3394736842105263,0.8131862823637406,-0.19473684210526315,0.7384094650068457,0.2277777777777778,0.36910950958402505,-0.13333333333333333,0.5614805576924874,21,11
the_federalist_179019979623,-0.28684210526315784,0.7113840393641035,-0.47105263157894733,0.8255159648287453,-0.47105263157894733,0.7555931793177986,-0.11388888888888887,0.5583077254882556,-0.3473684210526316,0.621931061785818,21,11
the_federalist_187832655499,-0.3294117647058824,0.845957080680185,-0.3323529411764706,0.9335652723013314,-0.5852941176470587,0.7275310787782439,-0.11764705882352941,0.4680214927191473,-0.34117647058823536,0.640811934706092,21,11
the_federalist_236909104554,-0.19117647058823528,0.8120643628504854,-0.18823529411764706,0.913018587530654,-0.35294117647058826,0.868272456561608,0.04705882352941178,0.5512685904561673,-0.17132352941176468,0.7314070972527986,21,11
the_federalist_262262040760,-0.010526315789473682,0.6806000104826666,-0.023684210526315797,0.8901261491516295,-0.10526315789473684,0.7545960539774658,0.06842105263157895,0.2109571614726748,-0.01776315789473686,0.5234321129817933,21,11
the_federalist_299442590862,-0.23157894736842108,0.6532420272753663,-0.11052631578947367,0.7256374491454662,-0.12894736842105264,0.5843005765380435,0.033333333333333326,0.45761530208886414,-0.1230263157894737,0.5475801114318091,21,11
the_federalist_313808358172,-0.1411764705882353,0.7289194258707644,0.1941176470588235,0.9175174305124223,0.05588235294117644,0.8598477977491816,0.17647058823529413,0.3345321579547807,0.07132352941176469,0.6131655297811226,21,11
the_federalist_450985699570,-0.15789473684210525,0.7890330154152009,-0.02631578947368421,0.9532646276309625,-0.06842105263157897,0.9231905013345761,0.029411764705882346,0.6070056691275141,-0.060526315789473706,0.7391960624309699,21,11
the_federalist_698729932892,-0.15789473684210528,0.832877068075665,-0.1368421052631579,0.9399825804034819,-0.36315789473684207,0.8864476711482807,0.042105263157894736,0.33881458297633366,-0.1539473684210526,0.6676692023320306,21,11
the_federalist_781207471944,-0.25,0.4871686908385363,-0.175,0.5802298395176404,-0.04374999999999999,0.488492579268099,0.049999999999999996,0.23944379994757295,-0.1046875,0.38764446231910327,21,11
watson_103977558,-0.16842105263157894,0.270909233629083,-0.3,0.48160610922666297,-0.15,0.38550111687401256,-0.1,0.29305691075485063,-0.18771929824561404,0.3216184287983045,21,11
watson_104591318,-0.3078947368421052,0.37053383332352646,-0.4526315789473684,0.493140075944882,-0.2236842105263158,0.4552528055477136,-0.13157894736842105,0.36063621494819925,-0.2789473684210526,0.3399040569180614,21,11
watson_144733379,-0.17941176470588235,0.22154205549498085,-0.2823529411764706,0.4205432411144648,-0.1426470588235294,0.25856646659429533,0.0,0.0,-0.1511029411764706,0.17511485201735122,21,11
watson_211615345,-0.21052631578947373,0.28066337456918283,-0.3289473684210526,0.42534815461170034,-0.1894736842105263,0.3125073098560261,0.0,0.0,-0.18223684210526314,0.2142216121748854,21,11
watson_253177730,-0.1105263157894737,0.3695263286997818,-0.2947368421052632,0.5889950803515787,-0.1592105263157895,0.6095997392595105,-0.005263157894736841,0.19285482222682518,-0.14243421052631577,0.35468454139348776,21,11
watson_382753691,-0.049999999999999996,0.20286410760370144,-0.07857142857142856,0.518026686910673,0.014285714285714282,0.24133329285815133,0.01928571428571429,0.19289153132562056,-0.023749999999999997,0.24171413105949383,21,11
watson_406339606,0.03333333333333333,0.051639777949432225,-0.014285714285714282,0.2340126166724879,-0.06666666666666667,0.4802776974487434,0.0,0.0,-0.06428571428571428,0.2340126166724879,21,11
watson_411684152,-0.16666666666666666,0.3253956867279843,-0.3027777777777778,0.5284472877664455,-0.2527777777777778,0.4954119563917969,-0.04444444444444443,0.3883937090152393,-0.19166666666666668,0.3298562521141952,21,11
watson_440508007,-0.3157894736842105,0.38910603795357607,-0.37105263157894736,0.3675428128779634,-0.30131578947368426,0.34283070856742415,-0.16842105263157894,0.29637182273276513,-0.28914473684210523,0.264868957586544,21,11
watson_455426137,-0.15000000000000002,0.26121886248440607,-0.21944444444444444,0.41697047747408605,-0.175,0.3227865803756225,-0.027777777777777776,0.11785113019775792,-0.14305555555555557,0.20037750320544886,21,11
watson_561501559,-0.3736842105263158,0.45715558409602247,-0.5984210526315789,0.4412641330175378,-0.5257894736842106,0.4276851878228201,-0.3055555555555556,0.5873792463859847,-0.45627192982456133,0.4016818777299845,21,11
watson_634863006,-0.010526315789473684,0.031530176764230575,-0.25263157894736843,0.40327605798927413,-0.021052631578947368,0.07132825035177585,0.0,0.0,-0.07105263157894737,0.10249090674256071,21,11
watson_639071414,-0.18571428571428572,0.22822776362202757,-0.3088235294117647,0.5995402650462809,-0.31470588235294117,0.5447948885481905,-0.021428571428571425,0.3445812875596464,-0.2735294117647059,0.3800154795608758,21,11
watson_778644734,-0.25263157894736843,0.302523499643015,-0.5368421052631579,0.4545578148239714,-0.33157894736842103,0.32154597317568306,-0.02631578947368421,0.2305599590927317,-0.28684210526315795,0.2537384946834251,21,11
watson_809208965,-0.12923076923076923,0.5077969006479779,-0.428,0.6726089927609183,-0.1053846153846154,0.5053483185654455,-0.008461538461538468,0.4350449431542706,-0.2596666666666667,0.5433895493851096,21,11
watson_andrew_test,0.0,,0.0,,0.0,,0.0,,0.0,,1,1
